sector,mediatype,chain,description
http://ddb.vocnet.org/sparte/sparte006,unknown,indexing-profile.item-id,
http://ddb.vocnet.org/sparte/sparte001,image,preview,
http://ddb.vocnet.org/sparte/sparte001,text,preview,
http://ddb.vocnet.org/sparte/sparte001,unknown,preview,
http://ddb.vocnet.org/sparte/sparte002,image,preview,
http://ddb.vocnet.org/sparte/sparte002,text,preview,
http://ddb.vocnet.org/sparte/sparte002,unknown,preview,
http://ddb.vocnet.org/sparte/sparte003,image,preview,
http://ddb.vocnet.org/sparte/sparte003,unknown,preview,
http://ddb.vocnet.org/sparte/sparte004,image,preview,
http://ddb.vocnet.org/sparte/sparte004,text,preview,
http://ddb.vocnet.org/sparte/sparte005,audio,preview,
http://ddb.vocnet.org/sparte/sparte005,image,preview,
http://ddb.vocnet.org/sparte/sparte006,image,preview,
http://ddb.vocnet.org/sparte/sparte006,unknown,preview,
http://ddb.vocnet.org/sparte/sparte001,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte001,text,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte002,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte002,text,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte003,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte004,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte004,text,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte005,audio,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte005,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte006,image,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.media,"Mediatype string (image, audio, text, video…)"
http://ddb.vocnet.org/sparte/sparte001,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte001,text,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte002,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte002,text,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte003,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte004,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte004,text,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte005,audio,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte005,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte006,image,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.subtitle,Item subtitle
http://ddb.vocnet.org/sparte/sparte001,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte001,text,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte002,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte002,text,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte003,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte004,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte004,text,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte005,audio,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte005,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte006,image,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.thumbnail,
http://ddb.vocnet.org/sparte/sparte001,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte001,text,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte002,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte002,text,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte003,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte004,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte004,text,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte005,audio,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte005,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte006,image,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.thumbnail.href,Thumbnail binary UUID
http://ddb.vocnet.org/sparte/sparte001,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte001,text,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte002,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte002,text,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte003,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte004,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte004,text,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte005,audio,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte005,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte006,image,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.title,Item display title
http://ddb.vocnet.org/sparte/sparte001,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte001,text,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte001,unknown,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte002,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte002,text,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte002,unknown,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte003,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte003,unknown,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte004,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte004,text,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte005,audio,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte005,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte006,image,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte006,unknown,preview.type,Cortex type (display)
http://ddb.vocnet.org/sparte/sparte001,image,properties,
http://ddb.vocnet.org/sparte/sparte001,text,properties,
http://ddb.vocnet.org/sparte/sparte001,unknown,properties,
http://ddb.vocnet.org/sparte/sparte002,image,properties,
http://ddb.vocnet.org/sparte/sparte002,text,properties,
http://ddb.vocnet.org/sparte/sparte002,unknown,properties,
http://ddb.vocnet.org/sparte/sparte003,image,properties,
http://ddb.vocnet.org/sparte/sparte003,unknown,properties,
http://ddb.vocnet.org/sparte/sparte004,image,properties,
http://ddb.vocnet.org/sparte/sparte004,text,properties,
http://ddb.vocnet.org/sparte/sparte005,audio,properties,
http://ddb.vocnet.org/sparte/sparte005,image,properties,
http://ddb.vocnet.org/sparte/sparte006,image,properties,
http://ddb.vocnet.org/sparte/sparte006,unknown,properties,
http://ddb.vocnet.org/sparte/sparte001,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte001,text,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte002,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte002,text,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte003,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte004,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte004,text,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte005,audio,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte005,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte006,image,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.automatically-translated,Auto-translated flag
http://ddb.vocnet.org/sparte/sparte001,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte001,text,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte002,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte002,text,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte003,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte004,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte004,text,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte005,audio,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte005,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte006,image,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.cortex-type,Cortex type (e.g. Kultur)
http://ddb.vocnet.org/sparte/sparte001,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte001,text,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte002,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte002,text,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte003,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte004,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte004,text,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte005,audio,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte005,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte006,image,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.dataset-id,Dataset ID
http://ddb.vocnet.org/sparte/sparte001,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte001,text,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte002,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte002,text,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte003,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte004,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte004,text,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte005,audio,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte005,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte006,image,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.dataset-label,Dataset label
http://ddb.vocnet.org/sparte/sparte001,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte001,text,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte002,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte002,text,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte003,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte004,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte004,text,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte005,audio,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte005,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte006,image,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.ingest-date,Ingest timestamp
http://ddb.vocnet.org/sparte/sparte001,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte001,text,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte002,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte002,text,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte003,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte004,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte004,text,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte005,audio,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte005,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte006,image,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.item-id,DDB object ID / UUID
http://ddb.vocnet.org/sparte/sparte001,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte001,text,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte002,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte002,text,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte002,unknown,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte003,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte003,unknown,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte004,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte004,text,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte005,audio,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte005,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte006,image,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte006,unknown,properties.mapping-version,Mapping version
http://ddb.vocnet.org/sparte/sparte001,image,properties.revision-id,Ingest revision number
http://ddb.vocnet.org/sparte/sparte001,text,properties.revision-id,Ingest revision number
http://ddb.vocnet.org/sparte/sparte001,unknown,properties.revision-id,Ingest revision number
http://ddb.vocnet.org/sparte/sparte002,image,properties.revision-id,Ingest revision number
