mediatype,sector,dc_type_de,count,gnd_uri,has_gnd
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Druck,7,73U3545G2ELAADP7EAEXWZ2OEA4IVGJF,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Druck- und Schriftgut,1,JGIO4BXRVP7UJI57AZEUGJLRG4WUCAKP,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Druckgraphik,3,http://d-nb.info/gnd/4021845-4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Einladung,7,HZIHAPCHMSFUL6VTNQ4HJGZKLEQPIL52,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Fahrschein,2,2CCLS3RXHJ4MLNLH7LRWKTSP5VLV5O4L,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Fotografie,6,http://d-nb.info/gnd/4045895-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Gemälde,4,http://d-nb.info/gnd/4122164-3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Papierarbeit,3,T7S6BCAHEHTACRT7MW3LPRNQ3BI264LF,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Plastik,2,TWCQ36YYRDL2ZSLK6AZPJT66HEDUOB77,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Postkarte,8,http://d-nb.info/gnd/4046902-5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Sammlung,1,GR6UWCNBUEEYG6ZEABG3PZXJUOOISZJL,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Schwarzweißfotografie,7,http://vocab.getty.edu/aat/300162056,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Skulptur,7,X2WNH7BTJVPPJPWA6MYDTD62C2KDSKTY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Stele,1,Z7CC6DULTNTQGRGVHKL22S52BRRIFK5S,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Werbematerial,3,5OTFHJLMIO7XD77MIIPUX6XSNBOZ2H5J,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Zeichnung,5,4BTQNFJS2AE5ALZSUPKAWMSMMV2TDE7Y,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Akte,9,https://d-nb.info/gnd/4000925-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Akten,16,NCIH4RYT76YMAFS5PX4O7MMVJBKNTRP7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,"Amtsbücher, Register und Grundbücher",2,CGOLIK44YZ2XHRE55YZZA3Z52H7EL265,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Archivale,404,EKPCWP4KEH3PQIPPZEFAZIG5K6U2CYH5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Dokument,18626,NAZJVMOZP43X4JIKTSMX2XIU5UIZQBGG,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Drucksache,9,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Fotokopie,1,FIF3XRAB5J6QCYRLNACS4LSOZUZ6BLNJ,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Gliederung,7,YLTMB3UODATDZJ2OX2TITRA67USGRTNU,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Monografie,1,http://ddb.vocnet.org/hierarchietyp/ht021,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Personenakten,6,AM7OA3LBYO6AK65IUGEIZ3B5E4CN4FS3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Sachakte,853,K2BWJ6LQW5O7QW3OHGHGNLEQHA72WR2L,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Schriftgut,1,A2WBTX65FMIH7K66TN4HRG66N3UEV7RV,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Text,2993,http://ddb.vocnet.org/hierarchietyp/ht026,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Urkunde,20,I5FOYSWFKMX2ROGS3UGEB6IJLWUHIOKV,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Urkunden,34,MVOWHEL3LSPLPPQEAHGP2UMUJKYT7VZ6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte001,Verzeichnung,42,HPQDJKPPSK2LGYPCZQ475Z346MUKIAES,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Abschlussarbeit (Bachelor),1,HQVXLKDYVDJN5TY7RDAOGD2ZHXHBSGDM,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Abschlussarbeit (Master),1,UB6AMSPMM736GHKG2PVW7F4HGVZ5JNL7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Abschnitt,2900,http://ddb.vocnet.org/hierarchietyp/ht001,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Alchemie,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Altkarte,1,https://d-nb.info/gnd/4611904-8,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Amtsdruckschrift,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Annotation,9,https://d-nb.info/gnd/4560829-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Anthologie,8,https://d-nb.info/gnd/4002214-6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Arbeitspapier,1519,7TUSC4WR2ITEZ4EBQ74AMHKCENH463IE,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Artikel,22,WQ3SZXECW66UMTDWK3ABCYB3PM7KMNS2,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Aufsatz,1093,http://ddb.vocnet.org/hierarchietyp/ht006,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Aufsatzsammlung,28,http://d-nb.info/gnd/4143413-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Ausstellung,1,http://d-nb.info/gnd/4129601-1,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Ausstellungskatalog,4,https://d-nb.info/gnd/4135467-9,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Authors' presentation copies (Provenance) - Germany - 19th century,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Autobiografie,1,https://d-nb.info/gnd/4003939-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Autograf,5,https://d-nb.info/gnd/4003942-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Band,357,http://ddb.vocnet.org/hierarchietyp/ht007,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Beigefügtes oder enthaltenes Werk,101,http://ddb.vocnet.org/hierarchietyp/ht003,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Beilage,19,http://ddb.vocnet.org/hierarchietyp/ht008,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Bericht,104,7P2JV7IOULN262NUDTMNYQQEP47ZVN4J,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Bibliografie,7,https://d-nb.info/gnd/4006432-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Bildband,5,https://d-nb.info/gnd/4145395-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Bildliche Darstellung,30,http://d-nb.info/gnd/4145419-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Biografie,46,https://d-nb.info/gnd/4006804-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Biographie,4,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Botanik,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Brief,56,http://ddb.vocnet.org/hierarchietyp/ht038,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung,28,https://d-nb.info/gnd/4146609-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Buch,12,LPDVFMNEAOIZAS4XPCDVY5PXIIAHXQ2U,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Buchbeitrag,2,AKAYVOSJLTNKLORLPGSQNDCCX74B3CRE,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Bücheranzeige,5,5AGKYC6GJFCKY7HSCEXCLL2NH44Y4WLT,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Chronik,1,https://d-nb.info/gnd/4127914-1,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Collection,2,W5Z2WXDW6DFRVY5LBPWE7KMRRDEXC456,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Collection article,11,X44JVV32G23A255WWCAQ4ILJ7NU53NCY,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Conference paper,2,LGXCRBMJX4YSKSGJXQM4PLX4XTOJORWA,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Dissertation o. Habilitation,1,OURHYLPH527FFRQBJVWOZE3QHIABAHS4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Dissertation: jur.,6,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Dissertation: phil.,5,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Dissertation: theol.,11,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Drama,8,https://d-nb.info/gnd/4012899-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Dramatik,1,63BCMU47BOFN52RJIAO67FVP2GUOBMBE,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Einblattdruck,167,https://d-nb.info/gnd/4151236-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Eintrag,1,http://vocab.getty.edu/aat/300438434,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Epik,1,https://d-nb.info/gnd/4015025-2,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Epos,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Erlebnisbericht,3,https://d-nb.info/gnd/4133254-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Erzählende Literatur: Hauptwerk vor 1945,3,3N2DJX5G4SYPETMTLYMB433OG63K6EQA,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Faustroman,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Festschrift,12,https://d-nb.info/gnd/4016928-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Fiktionale Darstellung,18,https://d-nb.info/gnd/1071854844,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Flugschrift,1,https://d-nb.info/gnd/4154770-6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Forschungsbericht,7,http://d-nb.info/gnd/4155043-2,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Fortlaufendes Sammelwerk,27,http://ddb.vocnet.org/hierarchietyp/ht023,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Gamlet i Don Kichot,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Gelegenheitsschrift: Krönung,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Grafik,4,http://d-nb.info/gnd/4021845-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Handschrift,130,https://d-nb.info/gnd/4023287-6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Heft,39,https://d-nb.info/gnd/4704591-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Hochschulschrift,1052,http://d-nb.info/gnd/4113937-9,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Humoristische Darstellung,1,https://d-nb.info/gnd/4160799-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Index,52,http://ddb.vocnet.org/hierarchietyp/ht016,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Inhaltsverzeichnis,62,http://ddb.vocnet.org/hierarchietyp/ht017,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Inkunabel,1,https://d-nb.info/gnd/4027041-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Interview,3,http://d-nb.info/gnd/4027503-6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Journal article,29,MEIEAA5A25PKKEOKD5Z4PP24SXJBODTZ,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Kapitel,6065,http://ddb.vocnet.org/hierarchietyp/ht018,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Kinderbuch,1,https://d-nb.info/gnd/4303251-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Kommentar,10,https://d-nb.info/gnd/4136710-8,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Komödie,2,https://d-nb.info/gnd/4031952-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Konferenzbeitrag,6,OFOIZITCZAJAMLKLBXYXTCSR6ASNDVY6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Konferenzschrift,9,https://d-nb.info/gnd/1071861417,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Kunstführer,1,http://d-nb.info/gnd/4166029-8,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Lehrmittel,1,https://d-nb.info/gnd/4074111-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto,4,https://d-nb.info/gnd/4035588-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Ballett,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Chorliederkreis,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Chorwerk,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Drama mit Gesang,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Dramatische Legende,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Festspiel,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Gedicht mit Gesang,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Gesänge,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Hymne,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Lied,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Liederspiel,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Melodram,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Monodram,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Oper,13,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Oratorium,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Parodie,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Pasticcio,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Posse,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Posse mit Gesang,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Schauspiel,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Schauspiel mit Gesang,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Singspiel,13,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Tanzpoem,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Trauerspiel mit Gesang und Tanz,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Vaudeville,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Zauberposse mit Gesang und Tanz,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Libretto: Zauberspiel,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Lied,1,https://d-nb.info/gnd/4035669-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Lyrik,2,https://d-nb.info/gnd/4036774-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Medizin,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Mineralogie,2,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Monografie,1154,http://ddb.vocnet.org/hierarchietyp/ht021,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Monograph,11,http://ddb.vocnet.org/hierarchietyp/ht021,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Multivolume work,1,http://ddb.vocnet.org/hierarchietyp/ht020,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Musikhandschrift,13,https://d-nb.info/gnd/4040847-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Nachruf,2,https://d-nb.info/gnd/4128540-2,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Noten,92,http://ddb.vocnet.org/hierarchietyp/ht052,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Online-Publikation,12,MBGCDYC5FOXBLZYG6XMABD73JJNLGTGD,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Quelle,26,https://d-nb.info/gnd/4135952-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Rede,2,https://d-nb.info/gnd/4048882-2,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Reisebericht,1,https://d-nb.info/gnd/4076645-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Research report,2,UKN5YV443YWRAEFSSPAREMXYP6WYOQGK,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Review,1,KT7MSDUGHSGSPMWTMPE5NB2SYQPS7F53,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Rezension,102,http://d-nb.info/gnd/4049712-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Roman,13,https://d-nb.info/gnd/4050479-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,"Sachbücher und Sachbilderbücher für Kinder und Jugendliche: Allgemeines, Nachschlagewerke",1,7P5B5R5WU7LHMOONO34CVNUHPDVMJXMB,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Satire,4,https://d-nb.info/gnd/4051752-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Schauspiel,18,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Schulbuch,2,https://d-nb.info/gnd/4053458-3,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Schulprogramm,3,https://d-nb.info/gnd/4077211-1,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Singspiel,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Statistik,1,http://d-nb.info/gnd/4056995-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Streitschrift,1,https://d-nb.info/gnd/4129058-6,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Studienarbeit,1,GRK6XQN5AO2CC6B6475ZJC3RSJITU36A,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Teil eines Periodikums,4,JPYXR2Y5SL4DQCU7ZFDTTDCEPYACYQYG,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Text,120,http://ddb.vocnet.org/hierarchietyp/ht026,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Theaterstück,13,VG53IRMKOIRNQA3Q6NFFGAF4WETXVBPU,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Tierbuch,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Tierkunde,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Tragödie,10,http://d-nb.info/gnd/4060591-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Trauerspiel,1,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Vers,2,http://ddb.vocnet.org/hierarchietyp/ht027,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Verzeichnis,2,https://d-nb.info/gnd/4188171-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Volume,2,http://ddb.vocnet.org/hierarchietyp/ht007,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Vorwort,66,https://d-nb.info/gnd/4135881-8,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Weblog,1,http://d-nb.info/gnd/4678688-0,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Website,1,http://d-nb.info/gnd/4596172-4,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Widmung,10,http://ddb.vocnet.org/hierarchietyp/ht029,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Working paper,9,RKXEYURFTKBRKSYKSZUTBFMQRVX3LNBX,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Wörterbuch,2,https://d-nb.info/gnd/4066724-8,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Zeitschrift,196,http://d-nb.info/gnd/4067488-5,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Zeitschriftenartikel,5,https://d-nb.info/gnd/4125424-7,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,Zoologie,6,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,mehrbändiges Werk,74,http://ddb.vocnet.org/hierarchietyp/ht020,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,notated music,306,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,still image,3,,false
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte002,text,3482,https://d-nb.info/gnd/4059596-1,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004,Abschnitt,162,http://ddb.vocnet.org/hierarchietyp/ht001,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004,Band,2,http://ddb.vocnet.org/hierarchietyp/ht007,true
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte004,Kapitel,91,http://ddb.vocnet.org/hierarchietyp/ht018,true
