mediatype,sector,dc_type_de,count
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte001,Werbesendung,8
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte002,Musikaufführung,12
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte004,Tonaufnahme,13
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte004,Schellackplatte,9
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte005,Schellackplatte,422
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte005,Schallplatte,1
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte005,Tonbandspule,1
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte006,Audiofile,7
http://ddb.vocnet.org/medientyp/mt001,http://ddb.vocnet.org/sparte/sparte006,Inszenierung,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotografie,1158
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivale,920
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Brief,873
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschrift (Manuskript),803
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bilder,312
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,,232
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bescheinigung,115
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bild,110
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Ansichtskarte,102
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Liste,82
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Abschrift,78
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Druckgrafik,51
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Akten,45
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Drucksache,27
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Rechnung,23
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Gedicht,23
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Kostümentwurf,18
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Standfoto,17
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Dokument,16
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Plakate und Flugblätter,15
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Sonstiges,14
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Gästebuch,13
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotoalbum,10
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stammbuch,10
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Urkunden,10
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Werk,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Planfilm-Negativ,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeitungsausschnitt,8
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Quittung,8
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefumschlag,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Korrespondenz,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeichnung,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Karten und Pläne,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bühnenbildentwurf,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Notiz,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Druck,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Prosa,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefentwurf,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Umschlag,6
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Foto,6
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefabschrift,6
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotokonvolut,5
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Negativ (Fotografie),5
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Protokoll,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Mietvertrag,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Schriftgut,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Plakat,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Widmung,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Protokollbuch,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stammbucheintrag,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Kopie,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Dokumentarfotografie,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Lyrik,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Lithografie,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Urkunde,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Kassenbuch,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Buch mit handschriftlicher Eintragung,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Aufsatz,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Manuskript,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Buch mit handschriftlichen Eintragungen,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotokopie,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stammbuchblatt,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Vortragstyposkript,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotografie einer Zeichnung,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefgedicht,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Visitenkarte,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Artikel,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stahlstich,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Lieder,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stammbaum,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bühnenbildfotografie,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschriftenband,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Visuelle Materialien,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivgut,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Inventar,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Reisepass,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bauzeichnung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Notenmanuskript,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Drama,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Kaufbrief,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Unterschrift,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschrift (Manuskript); Zeitungsausschnitt,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschriften,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Typoskript,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Einzelporträt,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Grundrissplan,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Lied,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Grafik,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Positiv-Abzug,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bewilligung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zirkular,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Rollenheft,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Schenkungsurkunde,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Werkmanuskript,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Komödie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Vollmacht,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Positiv,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Locken,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Theaterstück,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Billet,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Inventarliste,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschrift (Manuskript); Drucksache,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Notenbuch,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Frachtbrief,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Farblithografie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Grußkarte,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Echtheitsbestätigung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Posititiv-Abzug,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Verfügung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Druckfahne,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Teil 1 einer Trilogie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeitschriften-Sonderdruck,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Handschrift,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fragment,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Akte,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Teil 2 einer Trilogie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Entwurf,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Marginalie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefmarke,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeugnis,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Exzerpt,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotografie eines Pastells,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Plan,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Anteilschein,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Radierung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Requisitionsschein,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Nachlässe,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Kaufvertrag,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Todesanzeige,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Noten (Musik),1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Teil 3 einer Trilogie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivalien,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Konvolut,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Grundriss,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Märchen,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefbogen,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Rollenabschrift,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Notizen,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Aufruf,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Albumblatt (Papier),1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Teilnahmebescheinigung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Werkverzeichnis,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Aufsatz (Text),1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Buch,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Sonett,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Druckvorlage,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Komposition [Musik],1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Katalogblatt,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Studienbuch,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Prosafragment,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Besitzvermerk,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zettelkatalog,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Illustration,444
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Grafik,148
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Karte,133
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Druckgraphik,67
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Fotografie,43
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Buchmalerei,38
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Druck,36
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Buch,34
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Zeitungsausschnitt,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Medaille,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Porträt,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Wandmalerei,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Zeitschrift,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Visuelle Materialien,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Frontispiz,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Journal,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Gemälde,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Titelblatt,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Plastik (Bildwerk),1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Lithografie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Wohnstraße,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Zeichnung,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Baudenkmal,49
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Diapositiv,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schule,6
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,"Kirche, ev.",2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schlossanlage,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Flächendenkmal,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnhaus,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Brücke,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Grabstätte,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,"Wohnhaus, Fachwerk",1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Orangerie,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Laden,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Direktorenwohnhaus,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,"Kirche, evangelisch, Werksteinbau",1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Büro- und Geschäftshaus,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Saalbau,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Regierungsbau,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Parteihaus,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnhaus (Stadtturm),1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Polizeigebäude,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Friedhof,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Vestibül,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schloss,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Denkmal,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Meilensäule,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnanlage,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Freilichtbühne,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Standbild,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Münze,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Verwaltungsgebäude,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Skulptur,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Bunker,1
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte,310
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Fotografie,85
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte;Weltpostkarte,59
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte,55
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gemälde,44
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Zeichnung,39
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Grafik,32
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Druck,23
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Universitätsinstitut,19
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Büste,18
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Studie,18
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Denkmal,18
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Streetart,12
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Negativ,12
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Silhouettenbild,12
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Relief,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Skizze,9
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte;Feldpostkarte,8
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Museum,8
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Entwurf,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Illustration,7
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Grabmal,5
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Malerei,5
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Archivale,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Wohnhaus,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Bild,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Garten,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Universität,4
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Buch,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Münze,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schule,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Statuette,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Sitzfigur,3
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gartenpavillon,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Innenraum,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Statue,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,"Optisches Gerät, Fotogerät, Filmgerät*",2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Münze (Fünf Mark),2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Skulptur,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gedenktafel,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Theater,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schwarzweiß-Positiv,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gymnasium,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Lekythos,2
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Brunnen,2
