mediatype,sector,dc_type_de,dc_type_en,dnb_uri,rdf_type_w,rdf_type_e,rdf_type_m,rdf_type_i,source_vocab,notes
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Streetart,,http://d-nb.info/gnd/7581172-8,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Album,,http://vocab.getty.edu/aat/300026690,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Putto,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Stahlstich,,http://d-nb.info/gnd/4128040-4,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Abzeichen,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Ansichtspostkarte,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fahnenspitze,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Feldpostbrief,,http://d-nb.info/gnd/4129680-1,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotoalbum,,http://vocab.getty.edu/aat/300026695,,,,,mocho,Archive photo — rico:Record via htype dispatch; no dc:type class
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Gartenhaus,,http://vocab.getty.edu/aat/300006819,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gemälde,,http://d-nb.info/gnd/4122164-3,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Museumspostkarte,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Plastik,,http://vocab.getty.edu/aat/300015637http://vocab.getty.edu/aat/300047600,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Programm,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Stammbuch,,http://d-nb.info/gnd/4056896-9,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Urkunden,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Diapositiv,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte003
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kostümentwurf,,,http://purl.org/vra/Work,,,,vra,2D artwork — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Langspielplatte,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Museum,,http://vocab.getty.edu/aat/300005768,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImmovableWork,,,,mocho,Built heritage — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Notgeld,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Planfilm-Negativ,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Portrait,,http://d-nb.info/gnd/4006627-7,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Radierung,,http://d-nb.info/gnd/4048166-9,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Relief,,http://vocab.getty.edu/aat/300047230,http://purl.org/vra/Work,,,,vra,3D object — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Schloss,,http://d-nb.info/gnd/4052753-0,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Schule,,http://vocab.getty.edu/aat/300006495,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImmovableWork,,,,mocho,Built heritage — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Serienscheine amtl.,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Skizze,,http://d-nb.info/gnd/4181668-7,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Text,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Werk,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Zeitungsausschnitt,,http://d-nb.info/gnd/4324081-1,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte;Feldpostkarte,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Carte de Visite,,http://vocab.getty.edu/aat/300127141,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Einladung,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Museum,,http://vocab.getty.edu/aat/300005768,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImmovableWork,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageManifestation,,mocho,Built heritage — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Postkarte,,http://d-nb.info/gnd/4046902-5,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Quittung,,http://d-nb.info/gnd/4144097-3,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Stuhl,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Theater,,http://vocab.getty.edu/aat/300007117,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeitungsausschnitt,,http://d-nb.info/gnd/4324081-1,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Korrespondenz,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Banknote,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Bildwerk,,http://vocab.getty.edu/aat/300047190,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefentwurf,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefumschlag,,http://vocab.getty.edu/aat/300197601,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Buchseite,,http://vocab.getty.edu/aat/300194222,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Bühnenbildentwurf,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Druck,,http://d-nb.info/gnd/4113357-2,,,,,mocho,Archive photo — rico:Record via htype dispatch; no dc:type class
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Druck,,http://d-nb.info/gnd/4113357-2,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Einladung,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Entwurf,,http://d-nb.info/gnd/4121208-3,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Feldpostkarte,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Illustration,,https://d-nb.info/gnd/4123412-1,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Karten und Pläne,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Medaille,,http://d-nb.info/gnd/4038206-0,http://purl.org/vra/Work,,,,vra,3D object — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Negativ,,http://vocab.getty.edu/aat/300127173,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Photo Work — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Notiz,,http://d-nb.info/gnd/4206777-7,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte002,Porträt,,http://d-nb.info/gnd/4006627-7,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Prosa,,http://d-nb.info/gnd/4047497-5,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Relief,,http://vocab.getty.edu/aat/300047230,http://purl.org/vra/Work,,,,vra,3D object — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Schwarzweißfotografie,,http://d-nb.info/gnd/4121634-9,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Skulptur,,http://d-nb.info/gnd/4046277-8,http://purl.org/vra/Work,,,,vra,3D object — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Statuette,,http://d-nb.info/gnd/4182966-9,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Studie,,http://d-nb.info/gnd/1041355866,http://purl.org/vra/Work,,,,vra,2D artwork — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Zeichnung,,http://d-nb.info/gnd/4127900-1,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Zeichnungen,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Bild,,https://d-nb.info/gnd/4006568-6,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Photo Work (media library only) — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Briefabschrift,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Dia,,http://d-nb.info/gnd/4149435-0,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Einband,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Foto,,http://d-nb.info/gnd/4045895-7,,,,,mocho,Archive photo — rico:Record via htype dispatch; no dc:type class
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Fotografie,,http://d-nb.info/gnd/4045895-7,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gedicht,,http://d-nb.info/gnd/4036774-5,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Plakette,,http://d-nb.info/gnd/4174776-8,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schule,,http://vocab.getty.edu/aat/300006495,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImmovableWork,,,,mocho,Built heritage — any sector
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Stereofoto,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Umschlag,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Zeichnung Zeichnung,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Zeitschrift,,http://d-nb.info/gnd/4067488-5,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Ausstellungsführer,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Collage,,http://d-nb.info/gnd/4010384-5,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Fotokonvolut,,,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Grabmal,,http://d-nb.info/gnd/4021732-2,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Gruppe (2-figurig),,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kassette,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kupferstich,,http://d-nb.info/gnd/4033760-1,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Künstlerpostkarte,,http://d-nb.info/gnd/4165892-9,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lichtpause Einzeichnung,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lithografie,,http://d-nb.info/gnd/4036042-8,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Malerei,,http://vocab.getty.edu/aat/300054216,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte001,Negativ (Fotografie),,http://vocab.getty.edu/aat/300127173,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Papiergeld,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Schriftplakate,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Skulptur (visuelles Werk),,http://vocab.getty.edu/aat/300047090,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Spruchpostkarte,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Theaterprogramm,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Zeichnung,,http://d-nb.info/gnd/4127900-1,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Zeitung,,http://vocab.getty.edu/aat/300026656,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Archivale,,https://d-nb.info/gnd/4142968-0,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Autograph,,http://d-nb.info/gnd/4003942-0,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Bild,,https://d-nb.info/gnd/4006568-6,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Buch Druck Text,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Bühnenbildentwurf,,,http://purl.org/vra/Work,,,,vra,Sector default — sparte006
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Folge,,http://vocab.getty.edu/aat/300027349,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Garten,,http://vocab.getty.edu/aat/300008090,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Gartentempel,,http://vocab.getty.edu/aat/300006819http://vocab.getty.edu/aat/300007600,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#ImageWork,,,,mocho,Sector default — sparte005
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte007,Gemälde,,http://d-nb.info/gnd/4122164-3,,,https://ise-fizkarlsruhe.github.io/ddbkg/mocho#Manifestation,,mocho,Default (D9)
